model,method,bench,case,efficacy_rate_pre,efficacy_rate_post,efficacy_magnitude_pre,efficacy_magnitude_post,efficacy_log_magnitude_pre,efficacy_log_magnitude_post,generalisation_rate_pre,generalisation_rate_post,generalisation_magnitude_pre,generalisation_magnitude_post,generalisation_log_magnitude_pre,generalisation_log_magnitude_post,specificity_rate_pre,specificity_rate_post,specificity_magnitude_pre,specificity_magnitude_post,specificity_log_magnitude_pre,specificity_log_magnitude_post
gpt2-xl,memit,ripple,ripple_popular_row129,0.0,1.0,-0.03818317167295291,0.6827398083921609,-4.704671223958334,5.176300048828125,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_popular_row602,1.0,1.0,0.009241835676083818,0.9237412143328252,3.171337890625,13.1081787109375,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row1779,1.0,1.0,4.905636647478933e-05,0.9745533176427509,0.125,15.786724090576172,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row70,0.0,1.0,-0.14565894618703365,0.49540230357996595,-1.3417775472005207,1.3544459025065105,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row1359,0.0,1.0,-0.026071609284287096,0.33965745393258573,-2.174298604329427,5.196625391642252,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row1105,0.0,1.0,-0.020372426554067097,0.854823171636566,-5.828125,15.0306396484375,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row1751,0.0,1.0,-0.16562326145772904,0.9436469000512275,-4.6026611328125,3.604522705078125,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row1170,1.0,1.0,0.006328859344154638,0.9873347122192336,1.625325520833333,20.612253824869793,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row661,0.0,1.0,-0.0021934873371075693,0.9679406368681205,-0.49869791666666696,5.25390625,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row381,0.0,1.0,-0.03478966739457956,0.975057874646439,-1.770833333333333,8.787394205729166,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row317,0.0,1.0,-0.003904772583676479,0.9581196649225757,-3.19921875,8.540982564290365,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row250,1.0,1.0,0.005578493175052221,0.9901307501388461,5.938802083333333,16.615081787109375,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row455,0.0,1.0,-0.0016380856096232489,0.8993638175289614,-2.6875,4.62255859375,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row998,0.0,1.0,-0.0073084008482437735,0.37657854887620595,-1.862630208333333,19.64837137858073,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row689,0.0,1.0,-0.05868307870414052,0.9992891566112547,-1.216796875,14.311789512634277,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row787,1.0,1.0,0.0030552830599224123,0.9819972647261268,0.5263671875,6.870241800944011,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row115,1.0,1.0,0.049436598504420004,0.9757841250867721,1.1005555987358093,8.788138642907143,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row541,0.0,1.0,-0.060585402978963664,0.9026302054622913,-2.475390625,5.568964494977679,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row1317,0.0,1.0,-0.0005560721260982912,0.6167772493323245,-0.3708333333333327,8.86064453125,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row901,0.0,1.0,-0.020561382532115497,0.42043602932250135,-3.783203125,7.0562744140625,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row436,0.0,1.0,-0.029847762217127444,0.9852102228190079,-1.8671875,17.36009979248047,,,,,,,,,,,,
gpt2-xl,memit,ripple,ripple_random_row834,0.0,1.0,-0.224259578951463,0.6504303623314064,-3.59918212890625,2.1589914957682295,,,,,,,,,,,,
gpt2-xl,memit,zsre,zsre_row8097,1.0,1.0,0.06447440464413451,0.9832971024768115,1.81109619140625,4.687460899353027,1.0,1.0,0.04645956653142804,0.8970067733680165,1.827239990234375,4.232568740844727,1.0,1.0,0.006711784580285734,0.006685865744586228,1.6380157470703125,1.583343505859375
gpt2-xl,memit,zsre,zsre_row15599,0.0,1.0,-0.003730474832275628,0.9940006874563352,-2.84375,9.619049072265625,0.0,1.0,-0.006699429113395981,0.3747667793809259,-2.71875,6.92578125,0.0,0.0,-7.241250244972373e-08,-7.241250244972373e-08,-1.75,-1.75
gpt2-xl,memit,zsre,zsre_row18844,1.0,1.0,8.272617254803248e-05,0.4453603694164691,0.109375,7.215301513671875,1.0,1.0,4.510696549591873e-06,0.5920683071105473,0.0078125,7.702880859375,0.0,0.0,-0.00033985135022967866,-0.00032505409358039525,-0.953125,-0.875
gpt2-xl,memit,zsre,zsre_row5765,0.0,1.0,-0.010507272971469993,0.9929446533600531,-2.328125,7.30609130859375,0.0,1.0,-0.009521939321647186,0.9860373387019717,-1.703125,6.6903076171875,0.0,0.0,-0.00010714295166188353,-0.00010547035678727136,-7.234375,-7.09375
gpt2-xl,memit,zsre,zsre_row13630,1.0,1.0,0.010259279512788818,0.9887296609005828,0.911214192708333,5.186138947804769,1.0,1.0,0.011426988181385996,0.9037093480138002,1.445393880208333,4.972384134928386,1.0,1.0,0.003155053067620887,0.0032510760280258996,2.402506510416667,2.422688802083333
gpt2-xl,memit,zsre,zsre_row14665,0.0,1.0,-0.008363508681729435,0.7565678814860954,-0.953125,8.77587890625,0.0,1.0,-0.004888315029085304,0.6857860078384169,-0.8125,8.349609375,0.0,0.0,-7.761381907150024e-05,-7.487315528992535e-05,-0.578125,-0.5625
gpt2-xl,memit,zsre,zsre_row12754,0.0,1.0,-0.0006863684377458618,0.9500389028580523,-1.15625,6.94970703125,0.0,1.0,-0.0002568433110064872,0.9370837646285678,-1.6875,6.4990234375,1.0,1.0,1.5098181219104483e-08,2.418636652717143e-08,0.25,0.375
gpt2-xl,memit,zsre,zsre_row8750,0.0,1.0,-0.010631595863093615,0.8884998786987456,-4.901041666666667,9.777669270833334,0.0,1.0,-0.012674554122332954,0.050463320420188064,-5.635416666666667,6.151041666666666,0.0,0.0,-0.00032810103502023006,-0.0003280723294878563,-6.604166666666666,-6.541666666666666
gpt2-xl,memit,zsre,zsre_row4307,0.0,1.0,-0.00011688838341249955,0.01830382390996807,-0.21875,1.2083333333333335,0.0,1.0,-0.0016004306072078054,0.0003948920948986471,-0.6731770833333339,0.048665364583333925,0.0,0.0,-2.5090337725515555e-05,-2.496159908025355e-05,-2.229166666666668,-2.1875
gpt2-xl,memit,zsre,zsre_row18406,1.0,1.0,0.0017125989813484683,0.9980867861171896,2.46875,16.498085021972656,1.0,1.0,0.00041324274155373256,0.9883487048683633,1.375,13.86328125,1.0,1.0,0.0016993969445255165,0.0018089986309493533,6.0,6.0
gpt2-xl,memit,zsre,zsre_row10580,0.0,1.0,-0.0004183447903211338,0.9572757221242677,-2.8359375,8.782661437988281,0.0,1.0,-0.004916980226368003,0.5962275783460952,-5.96875,6.4200439453125,1.0,1.0,2.853625412742645e-05,3.427710593406738e-05,1.2265625,1.3828125
gpt2-xl,memit,zsre,zsre_row9259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt2-xl,memit,zsre,zsre_row57,0.0,1.0,-3.024570863123265e-07,0.8862522275927062,-0.6875,8.81689453125,0.0,1.0,-2.8941036768614462e-06,0.10150981019396643,-0.3125,5.0625,0.0,0.0,-2.2018885140075032e-07,-2.0383293207941573e-07,-0.625,-0.5625
gpt2-xl,memit,zsre,zsre_row19060,0.0,1.0,-0.0001313864316184243,0.9902809616281266,-1.40625,13.865234375,0.0,1.0,-6.773031261241518e-05,0.9936409324363492,-0.375,13.634246826171875,0.0,0.0,-0.0001488008652892181,-0.00014407552137234083,-3.46875,-3.4375
gpt2-xl,memit,zsre,zsre_row16238,0.0,1.0,-1.0283066767544824e-05,0.8402309198487072,-0.1875,11.982177734375,0.0,1.0,-1.6897497995685038e-05,0.022249966408681505,-0.390625,7.2265625,1.0,1.0,5.249382921459419e-08,4.9313388881289465e-08,0.03125,0.03125
gpt2-xl,memit,zsre,zsre_row9297,1.0,1.0,0.008842992892712374,0.9444726317125444,1.3292968749999998,10.22415771484375,1.0,1.0,0.00818457139279358,0.5346230438892278,0.72900390625,5.4873291015625,1.0,1.0,0.0016195113430982641,0.001633463685122604,6.1234375,6.11640625
gpt2-xl,memit,zsre,zsre_row15083,1.0,1.0,0.009270581027579706,0.5319542408450552,1.7916190011160715,6.635740661621094,1.0,1.0,0.017028666067700978,0.38678225544906714,1.764549909319196,5.725249481201172,1.0,1.0,7.30702869968248e-05,0.00017555211294845586,0.09187360491071406,0.2113542829241064
gpt2-xl,memit,zsre,zsre_row18879,1.0,1.0,0.00527888843489243,0.9952409458330693,0.436279296875,9.276573181152344,1.0,1.0,0.002648326732572424,0.989900250506992,0.41650390625,8.365081787109375,0.0,0.0,-7.625162881506789e-06,-7.20271870058929e-06,-0.78125,-0.734375
gpt2-xl,memit,zsre,zsre_row495,1.0,1.0,0.005068663931417764,0.9987092028721729,1.03125,12.998710632324219,1.0,1.0,0.003274480681009448,0.5609421985097472,1.15625,11.296875,0.0,0.0,-2.8655506920433357e-07,-2.361752909312148e-07,-0.3125,-0.25
gpt2-xl,memit,zsre,zsre_row14921,1.0,1.0,0.022966281733954614,0.9905415343579943,0.8479207356770835,5.659027576446533,1.0,1.0,0.016818922799940732,0.978746590568666,1.1267496744791665,5.504080295562744,1.0,1.0,0.001794209791232961,0.0017622524206138933,3.255208333333333,3.245442708333333
gpt2-xl,remedi,counterfact,11983,0.0,1.0,-0.035034467206226785,0.34574381822598566,-2.203125,4.9140625,0.0,1.0,-0.028673716851927166,0.3958809725356104,-2.828125,6.3603515625,0.1,0.1,-0.05226381362812356,-0.05226381362812356,-2.9,-2.9
gpt2-xl,remedi,counterfact,13602,0.0,0.0,-0.34097088986750385,-0.2642017242491074,-5.1796875,-2.8828125,0.0,0.0,-0.23452253641349685,-0.27032861364936833,-3.125,-1.7646484375,0.1,0.1,-0.06303524984020961,-0.06303524984020961,-2.7609375,-2.7609375
gpt2-xl,remedi,counterfact,15471,0.0,1.0,-0.38282174221897797,0.04292521985449882,-3.38671875,3.265625,0.0,1.0,-0.005167339495487418,9.909476855792497e-05,-3.234375,8.1875,0.2,0.2,0.005386846049748541,0.005386846049748541,-2.15,-2.15
gpt2-xl,remedi,counterfact,4190,0.0,1.0,-0.0001370159167991621,0.004929587331545028,-2.0,17.713350929940457,0.0,1.0,-0.0022561344350142164,0.0025304871553106702,-1.828125,16.853975929940457,0.2,0.2,-0.0001988198951367333,-0.0001988198951367333,-1.459375,-1.459375
gpt2-xl,remedi,counterfact,2414,0.0,1.0,-9.661210218331326e-07,0.00010890876916362643,-0.375,13.900850929940457,0.0,1.0,-0.0001960743391723173,0.00020562479346155255,-2.765625,14.369600929940457,0.7,0.7,0.00016030153640752626,0.00016030153640752626,1.546875,1.546875
gpt2-xl,remedi,counterfact,11701,0.0,0.0,-0.24289220444183754,-0.0032553953563732845,-6.8359375,-0.25,0.0,0.0,-0.0022547688772528098,-0.001872126315078816,-3.953125,-2.25,0.1,0.1,0.001248769269764582,0.001248769269764582,-0.9328125,-0.9328125
gpt2-xl,remedi,counterfact,16141,0.0,1.0,-0.08465945329979688,0.018503867986306363,-7.90625,1.34375,0.0,0.5,-0.10823578000680016,0.0037049541516285395,-9.9140625,1.6171875,0.0,0.0,-0.17927342793266993,-0.17927342793266993,-7.964599609375,-7.964599609375
gpt2-xl,remedi,counterfact,19724,1.0,0.0,0.08125005674636333,-2.4001424722724634e-06,1.875,-1.5,0.0,1.0,-0.01447320037622579,0.23951053861104604,-0.5390625,8.34765625,0.5,0.5,-0.060210301249724575,-0.060210301249724575,-1.59296875,-1.59296875
gpt2-xl,remedi,counterfact,12635,0.0,1.0,-0.0011692259284704595,0.024645738449593915,-6.5625,10.546875,0.0,1.0,-0.0025347393640018086,0.376671040209801,-4.703125,12.94140625,0.0,0.0,-0.037995151133827273,-0.037995151133827273,-9.9109375,-9.9109375
gpt2-xl,remedi,counterfact,3748,0.0,1.0,-0.0032295911967189605,0.020115791027780064,-3.0625,15.71875,0.0,1.0,-0.058174629155476,0.20638506423306233,-4.7578125,14.88671875,0.8,0.8,-0.003987646327243211,-0.003987646327243211,0.3921875,0.3921875
gpt2-xl,remedi,counterfact,17374,1.0,1.0,0.0038574376793497336,0.2969163440707234,0.5,5.6953125,1.0,1.0,0.018096835996504523,0.18616876156330342,1.9765625,5.26953125,0.2,0.2,-0.07792036081405926,-0.07792036081405926,-2.4578125,-2.4578125
gpt2-xl,remedi,counterfact,2723,1.0,1.0,0.00019920421077567778,0.027928014220365963,1.4375,19.447725929940457,0.0,1.0,-9.91205832862665e-05,0.00345017829006324,-2.84375,16.760225929940457,0.3,0.3,-0.0004398497098436105,-0.0004398497098436105,-1.30625,-1.30625
gpt2-xl,remedi,counterfact,2759,0.0,0.0,-0.390049588627212,-0.31791557758350736,-9.49609375,-5.234375,0.0,0.0,-0.24545607283864718,-0.1694609383032221,-7.802734375,-3.48046875,0.0,0.0,-0.29960799849144093,-0.29960799849144093,-8.363671875,-8.363671875
gpt2-xl,remedi,counterfact,21054,0.0,1.0,-0.0879652431126335,0.024264278487920697,-3.71875,17.28125,0.0,1.0,-0.013377028632421148,0.0058547400083027975,-1.3671875,14.734375,0.4,0.4,-0.12667673227624782,-0.12667673227624782,-1.407421875,-1.407421875
gpt2-xl,remedi,counterfact,12756,1.0,1.0,1.5565135787799256e-05,0.0010660908325260592,2.6875,11.90625,0.5,1.0,-0.0002832049227838198,0.013454841594224005,0.8125,9.9375,1.0,1.0,0.00014249314096201647,0.00014249314096201647,2.6,2.6
gpt2-xl,remedi,counterfact,14633,0.0,1.0,-0.0007102683387857542,0.061961007690522124,-1.40625,20.244600929940457,0.0,1.0,-0.005660478866916139,0.01692785190646851,-1.515625,18.408663429940457,0.2,0.2,-0.0018816165869375285,-0.0018816165869375285,-1.115625,-1.115625
gpt2-xl,remedi,counterfact,21068,1.0,1.0,0.00023960169685773578,0.003495231865031316,0.8125,9.15625,0.5,1.0,2.8713448523576103e-05,0.030191142340751854,-0.53125,7.1875,0.7,0.7,0.0001314712857294846,0.0001314712857294846,0.0625,0.0625
gpt2-xl,remedi,counterfact,3509,0.0,1.0,-0.009149976774170294,0.05061150286546246,-2.09375,4.21875,0.0,1.0,-0.04185536440785224,0.40807687970788264,-2.84375,5.935546875,0.0,0.0,-0.01158929174575984,-0.01158929174575984,-2.9703125,-2.9703125
gpt2-xl,remedi,counterfact,2106,0.0,1.0,-0.00032422102279129356,0.0034956008536636734,-0.3125,17.369600929940457,0.0,1.0,-0.0013158625859850765,0.0013123084521472846,-2.109375,15.932100929940457,0.0,0.0,-0.0017799510139308785,-0.0017799510139308785,-1.85625,-1.85625
gpt2-xl,remedi,counterfact,17265,0.0,1.0,-0.0002402861448496554,0.005414092514077956,-1.4375,17.807100929940457,0.5,1.0,-0.02304228544752965,0.22139759921954796,0.265625,21.197725929940457,0.4,0.4,0.0020806520615766133,0.0020806520615766133,-0.33125,-0.33125
gpt2-xl,remedi,genie,followed_by_6150,0.0,0.0,-0.45723947585937913,-0.04882877947005758,-4.460782368977864,-0.4595133463541665,,,,,,,,,,,,
gpt2-xl,remedi,genie,director_229,0.0,0.0,-0.19073794409554068,-0.0391868323210901,-1.7348554134368896,-0.6648473739624023,,,,,,,,,,,,
gpt2-xl,remedi,genie,headquarters_2162,0.0,0.0,-0.6781502081287826,-0.579852393370989,-4.485135555267334,-3.4291324615478516,,,,,,,,,,,,
gpt2-xl,remedi,genie,field_of_work_1687,0.0,1.0,-0.0023539678480889222,0.0033880159870125744,-2.53125,11.4375,,,,,,,,,,,,
gpt2-xl,remedi,genie,director_3768,1.0,1.0,0.0011514089697078622,0.08711743518540464,0.008264333009719849,0.7677232325077057,,,,,,,,,,,,
gpt2-xl,remedi,genie,occupation_2544,0.0,1.0,-0.0004194308752338286,0.0005090758891811237,-1.7890625,2.0,,,,,,,,,,,,
gpt2-xl,remedi,genie,production_company_4721,1.0,1.0,0.002784585155472983,0.12259978007359956,0.596354166666667,5.164713541666666,,,,,,,,,,,,
gpt2-xl,remedi,genie,continent_7135,0.0,0.0,-0.10992095474074155,-0.08714069616549154,-4.33642578125,-2.2913818359375,,,,,,,,,,,,
gpt2-xl,remedi,genie,spouse_2997,0.0,0.0,-0.0015909737782467774,-0.00016145809629382964,-0.947916666666667,-0.09635416666666696,,,,,,,,,,,,
gpt2-xl,remedi,genie,genre_3080,1.0,1.0,9.951427940199082e-05,0.00014383559314585983,4.421875,5.78125,,,,,,,,,,,,
gpt2-xl,remedi,genie,award_received_5077,0.0,1.0,-0.10032099260848232,0.005441437689101075,-2.089836351799242,0.107666015625,,,,,,,,,,,,
gpt2-xl,remedi,genie,country_3694,0.0,1.0,-0.20639900175995504,0.529855152031131,-8.3597900390625,2.47109375,,,,,,,,,,,,
gpt2-xl,remedi,genie,followed_by_3324,0.0,0.0,-0.002079009505932542,-0.0005222959688885316,-3.109375000000001,-2.031249999999999,,,,,,,,,,,,
gpt2-xl,remedi,genie,field_of_work_100,0.0,1.0,-0.0011082960174881107,0.0006960642139222058,-3.026041666666667,1.1875,,,,,,,,,,,,
gpt2-xl,remedi,genie,composer_4902,0.0,0.0,-0.019747894754614914,-0.02992014540374923,-0.4177144368489585,-0.48894945780436183,,,,,,,,,,,,
gpt2-xl,remedi,genie,genre_4732,0.0,1.0,-0.002280972222612063,0.16580991596157768,-6.79296875,10.171875,,,,,,,,,,,,
gpt2-xl,remedi,genie,director_7311,1.0,1.0,0.011223163256969877,0.024517810244199766,1.34375,1.97265625,,,,,,,,,,,,
gpt2-xl,remedi,genie,country_6584,0.0,0.0,-0.028302268643205588,-0.024709396660896714,-1.21630859375,-0.5634765625,,,,,,,,,,,,
gpt2-xl,remedi,genie,genre_4642,1.0,1.0,0.002383053429436406,0.0037567792558366713,1.05859375,0.89453125,,,,,,,,,,,,
gpt2-xl,remedi,genie,country_of_citizenship_2431,0.0,1.0,-0.11477508694119587,0.3657699879387441,-1.5318603515625,1.2470703125,,,,,,,,,,,,
gpt2-xl,remedi,mquake,2640,0.25,0.25,0.002348882615116932,-0.005872745700704405,-0.6902031557900566,-0.6198666410786767,,,,,,,,,,,,
gpt2-xl,remedi,mquake,248,0.0,0.0,-0.012547796258034741,-0.0033795026411227746,-2.3439670138888893,-0.7545030381944446,,,,,,,,,,,,
gpt2-xl,remedi,mquake,2121,1.0,1.0,0.04201966305657037,0.020845929434313404,0.30202884144253206,0.12017732196384001,,,,,,,,,,,,
gpt2-xl,remedi,mquake,825,0.5,0.5,-0.11915682505011553,0.1049076475271483,0.839192708333333,4.736002604166666,,,,,,,,,,,,
gpt2-xl,remedi,mquake,2014,0.6666666666666666,0.6666666666666666,0.15373366469231042,0.08388990795512978,5.091335478283111,4.94708251953125,,,,,,,,,,,,
gpt2-xl,remedi,mquake,713,0.0,0.0,-0.05887559853640765,-0.04883805557037865,-2.7500839233398438,-3.4828147888183594,,,,,,,,,,,,
gpt2-xl,remedi,mquake,1872,0.0,0.0,-0.021947113649732695,-0.005306890645878054,-1.5802408854166665,-0.677734375,,,,,,,,,,,,
gpt2-xl,remedi,mquake,562,0.5,1.0,0.017819576603022476,0.06701992277466674,0.7703685760498047,3.5688883463541665,,,,,,,,,,,,
gpt2-xl,remedi,mquake,595,1.0,1.0,0.06417274970862626,0.08616479571970391,3.5552940368652344,3.14691162109375,,,,,,,,,,,,
gpt2-xl,remedi,mquake,1554,0.0,0.0,-0.9139759227623918,-0.7628039057321158,-7.42626953125,-6.70703125,,,,,,,,,,,,
gpt2-xl,remedi,mquake,1291,0.5,0.5,0.014945420232000795,-0.005074726739244903,0.6406898498535156,0.20804432460239952,,,,,,,,,,,,
gpt2-xl,remedi,mquake,1655,1.0,0.5,0.04009851785171226,0.25038726578650233,1.886474609375,1.3009033203125,,,,,,,,,,,,
gpt2-xl,remedi,mquake,681,0.0,1.0,-0.039557859201668225,0.17407346804677526,-0.3116682767868042,1.8340910502842493,,,,,,,,,,,,
gpt2-xl,remedi,mquake,1162,1.0,1.0,0.003914717420914749,0.007424473290233856,1.19873046875,0.79736328125,,,,,,,,,,,,
gpt2-xl,remedi,mquake,1997,1.0,1.0,0.0077817568668070115,0.0041421706091349965,1.7685546875,0.739990234375,,,,,,,,,,,,
gpt2-xl,remedi,mquake,2526,0.75,1.0,0.04867920332712039,0.05904102477363449,4.661306309700012,6.462611210346222,,,,,,,,,,,,
gpt2-xl,remedi,mquake,2752,0.0,0.25,-0.0051023593134906405,-0.008312818017533318,-2.40866752465566,-1.6652199029922485,,,,,,,,,,,,
gpt2-xl,remedi,mquake,696,0.0,1.0,-0.0008709429784170613,0.0005512653142503393,-0.8046875,0.40625,,,,,,,,,,,,
gpt2-xl,remedi,mquake,606,0.0,0.0,-0.1035693303291096,-0.10902785141945646,-5.0514068603515625,-3.2905426025390625,,,,,,,,,,,,
gpt2-xl,remedi,mquake,1946,0.3333333333333333,0.6666666666666666,-0.001759156818747945,0.07404672876498773,-0.546142578125,0.87255859375,,,,,,,,,,,,
gpt2-xl,remedi,ripple,ripple_popular_row272,0.0,0.0,-0.12627165993588874,-0.0585287522385531,-3.154229482014974,-1.7198449969291687,,,,,,,,,,,,
gpt2-xl,remedi,ripple,ripple_popular_row528,0.0,0.0,-0.0002395587894529437,-0.000120392588019792,-7.1640625,-2.671875,,,,,,,,,,,,
gpt2-xl,remedi,ripple,ripple_popular_row137,1.0,1.0,0.003208769918582646,0.008279958054290498,6.2600453694661455,7.269279479980469,,,,,,,,,,,,
gpt2-xl,remedi,ripple,ripple_popular_row865,0.0,1.0,-0.02476231675138274,0.00477371084426444,-0.893147786458333,0.1770477294921875,,,,,,,,,,,,
gpt2-xl,remedi,ripple,ripple_popular_row147,0.0,1.0,-0.11756553348912963,0.0011288173808844115,-2.6816136837005615,0.04072713851928711,,,,,,,,,,,,
gpt2-xl,remedi,ripple,ripple_popular_row86,0.0,0.0,-0.03284857421988085,-0.02803785833139851,-5.428396606445313,-3.1007659912109373,,,,,,,,,,,,
gpt2-xl,remedi,ripple,ripple_popular_row827,0.0,1.0,-0.01320504416694285,0.000306211605934365,-4.666666666666667,0.05729166666666696,,,,,,,,,,,,
gpt2-xl,remedi,ripple,ripple_popular_row607,0.0,1.0,-0.0012723989706900757,1.8317147007237707e-05,-4.552083333333334,3.4375,,,,,,,,,,,,
gpt2-xl,remedi,ripple,ripple_popular_row377,1.0,1.0,0.004564265023868388,0.0019390743505923258,3.274088541666667,9.192057291666668,,,,,,,,,,,,
gpt2-xl,remedi,ripple,ripple_popular_row454,0.0,0.0,-0.11649619885153087,-0.13306139878189208,-5.23046875,-4.700520833333333,,,,,,,,,,,,
gpt2-xl,remedi,ripple,ripple_popular_row339,0.0,0.0,-0.0023953715268627183,-0.000713993042116119,-1.307291666666667,-0.45052083333333304,,,,,,,,,,,,
gpt2-xl,remedi,ripple,ripple_popular_row744,0.0,0.0,-0.025324497399974125,-0.015925097578263835,-5.305555725097657,-3.1911956787109377,,,,,,,,,,,,
gpt2-xl,remedi,ripple,ripple_popular_row639,0.0,0.0,-0.0110519697378152,-0.0036706763639866567,-2.845947265625,-1.403971354166667,,,,,,,,,,,,
gpt2-xl,remedi,ripple,ripple_popular_row437,0.0,0.0,-0.27481935244454525,-0.36132609195380067,-5.447052001953125,-4.6479034423828125,,,,,,,,,,,,
gpt2-xl,remedi,ripple,ripple_popular_row273,1.0,1.0,0.004657427094103678,0.00840163533303715,2.725789388020833,2.541015625,,,,,,,,,,,,
gpt2-xl,remedi,ripple,ripple_popular_row353,0.0,0.0,-0.013343921552156357,-0.00555302277445241,-0.283999721209208,-0.11291662851969386,,,,,,,,,,,,
gpt2-xl,remedi,ripple,ripple_popular_row371,0.0,0.0,-0.10074496570563836,-0.022748433005287887,-3.9469947814941406,-1.2082901000976562,,,,,,,,,,,,
gpt2-xl,remedi,ripple,ripple_popular_row646,0.0,0.0,-0.392071967288463,-0.21780463790790103,-4.5052227020263675,-4.043582153320313,,,,,,,,,,,,
gpt2-xl,remedi,ripple,ripple_popular_row129,0.0,0.0,-0.03818317167295291,-0.012129741597860464,-4.704671223958334,-2.587931315104167,,,,,,,,,,,,
