model,method,bench,case,category,measure,phase,value
gpt2-xl,grace,genie,screenwriter_548,abstract_3,hit,pre,0.0
gpt2-xl,grace,genie,screenwriter_548,efficacy,success,post,1.0
gpt2-xl,grace,genie,screenwriter_548,efficacy,diff,post,0.9974511808401171
gpt2-xl,grace,genie,screenwriter_548,efficacy,acc,post,1.0
gpt2-xl,grace,genie,screenwriter_548,paraphrase_1,success,post,1.0
gpt2-xl,grace,genie,screenwriter_548,paraphrase_1,diff,post,0.17352857149907774
gpt2-xl,grace,genie,screenwriter_548,paraphrase_1,acc,post,0.8
gpt2-xl,grace,genie,screenwriter_548,paraphrase_2,success,post,1.0
gpt2-xl,grace,genie,screenwriter_548,paraphrase_2,diff,post,0.10840090627139014
gpt2-xl,grace,genie,screenwriter_548,paraphrase_2,acc,post,0.8
gpt2-xl,grace,genie,screenwriter_548,paraphrase_3,success,post,1.0
gpt2-xl,grace,genie,screenwriter_548,paraphrase_3,diff,post,0.10632744766863479
gpt2-xl,grace,genie,screenwriter_548,paraphrase_3,acc,post,0.8
gpt2-xl,grace,genie,screenwriter_548,hop_1,success,post,0.0
gpt2-xl,grace,genie,screenwriter_548,hop_1,diff,post,-0.026761068536952842
gpt2-xl,grace,genie,screenwriter_548,hop_1,acc,post,0.6666666666666666
gpt2-xl,grace,genie,screenwriter_548,abstract_2,hit,post,0.0
gpt2-xl,grace,genie,screenwriter_548,abstract_3,hit,post,0.0
gpt2-xl,grace,genie,production_company_3693,efficacy,success,pre,0.0
gpt2-xl,grace,genie,production_company_3693,efficacy,diff,pre,-0.3313691690595645
gpt2-xl,grace,genie,production_company_3693,efficacy,acc,pre,0.5
gpt2-xl,grace,genie,production_company_3693,paraphrase_1,success,pre,0.0
gpt2-xl,grace,genie,production_company_3693,paraphrase_1,diff,pre,-0.5579323852964133
gpt2-xl,grace,genie,production_company_3693,paraphrase_1,acc,pre,0.5
gpt2-xl,grace,genie,production_company_3693,paraphrase_2,success,pre,0.0
gpt2-xl,grace,genie,production_company_3693,paraphrase_2,diff,pre,-0.6140169586084842
gpt2-xl,grace,genie,production_company_3693,paraphrase_2,acc,pre,0.5
gpt2-xl,grace,genie,production_company_3693,paraphrase_3,success,pre,0.0
gpt2-xl,grace,genie,production_company_3693,paraphrase_3,diff,pre,-0.3269490654011746
gpt2-xl,grace,genie,production_company_3693,paraphrase_3,acc,pre,0.5
gpt2-xl,grace,genie,production_company_3693,hop_1,success,pre,1.0
gpt2-xl,grace,genie,production_company_3693,hop_1,diff,pre,0.04642005859204189
gpt2-xl,grace,genie,production_company_3693,hop_1,acc,pre,0.6666666666666666
gpt2-xl,grace,genie,production_company_3693,abstract_1,success,pre,0.0
gpt2-xl,grace,genie,production_company_3693,abstract_1,diff,pre,-0.5861042247276075
gpt2-xl,grace,genie,production_company_3693,abstract_1,acc,pre,0.0
gpt2-xl,grace,genie,production_company_3693,abstract_2,hit,pre,0.0
gpt2-xl,grace,genie,production_company_3693,abstract_3,hit,pre,0.0
gpt2-xl,grace,genie,production_company_3693,efficacy,success,post,1.0
gpt2-xl,grace,genie,production_company_3693,efficacy,diff,post,0.9486769564266847
gpt2-xl,grace,genie,production_company_3693,efficacy,acc,post,1.0
gpt2-xl,grace,genie,production_company_3693,paraphrase_1,success,post,0.0
gpt2-xl,grace,genie,production_company_3693,paraphrase_1,diff,post,-0.5579323852964133
gpt2-xl,grace,genie,production_company_3693,paraphrase_1,acc,post,0.5
gpt2-xl,grace,genie,production_company_3693,paraphrase_2,success,post,0.0
gpt2-xl,grace,genie,production_company_3693,paraphrase_2,diff,post,-0.6140169586084842
gpt2-xl,grace,genie,production_company_3693,paraphrase_2,acc,post,0.5
gpt2-xl,grace,genie,production_company_3693,paraphrase_3,success,post,0.0
gpt2-xl,grace,genie,production_company_3693,paraphrase_3,diff,post,-0.3269490654011746
gpt2-xl,grace,genie,production_company_3693,paraphrase_3,acc,post,0.5
gpt2-xl,grace,genie,production_company_3693,hop_1,success,post,1.0
gpt2-xl,grace,genie,production_company_3693,hop_1,diff,post,0.04642005859204189
gpt2-xl,grace,genie,production_company_3693,hop_1,acc,post,0.6666666666666666
gpt2-xl,grace,genie,production_company_3693,abstract_1,success,post,0.0
gpt2-xl,grace,genie,production_company_3693,abstract_1,diff,post,-0.5861042247276075
gpt2-xl,grace,genie,production_company_3693,abstract_1,acc,post,0.0
gpt2-xl,grace,genie,production_company_3693,abstract_2,hit,post,0.0
gpt2-xl,grace,genie,production_company_3693,abstract_3,hit,post,0.0
gpt2-xl,grace,genie,country_4458,efficacy,success,pre,0.0
gpt2-xl,grace,genie,country_4458,efficacy,diff,pre,-0.08263569845357104
gpt2-xl,grace,genie,country_4458,efficacy,acc,pre,0.0
gpt2-xl,grace,genie,country_4458,paraphrase_1,success,pre,0.0
gpt2-xl,grace,genie,country_4458,paraphrase_1,diff,pre,-0.37027552436866545
gpt2-xl,grace,genie,country_4458,paraphrase_1,acc,pre,0.0
gpt2-xl,grace,genie,country_4458,paraphrase_2,success,pre,0.0
gpt2-xl,grace,genie,country_4458,paraphrase_2,diff,pre,-0.00010580268843964793
gpt2-xl,grace,genie,country_4458,paraphrase_2,acc,pre,0.0
gpt2-xl,grace,genie,country_4458,paraphrase_3,success,pre,0.0
gpt2-xl,grace,genie,country_4458,paraphrase_3,diff,pre,-0.3106928678897986
gpt2-xl,grace,genie,country_4458,paraphrase_3,acc,pre,0.0
gpt2-xl,grace,genie,country_4458,hop_1,success,pre,0.0
gpt2-xl,grace,genie,country_4458,hop_1,diff,pre,-0.009106210820703913
gpt2-xl,grace,genie,country_4458,hop_1,acc,pre,0.0
gpt2-xl,grace,genie,country_4458,abstract_1,success,pre,1.0
gpt2-xl,grace,genie,country_4458,abstract_1,diff,pre,0.04655074861691155
gpt2-xl,grace,genie,country_4458,abstract_1,acc,pre,0.8571428571428571
gpt2-xl,grace,genie,country_4458,abstract_2,hit,pre,0.0
gpt2-xl,grace,genie,country_4458,abstract_3,hit,pre,0.0
gpt2-xl,grace,genie,country_4458,efficacy,success,post,1.0
gpt2-xl,grace,genie,country_4458,efficacy,diff,post,0.9984752377434349
gpt2-xl,grace,genie,country_4458,efficacy,acc,post,1.0
gpt2-xl,grace,genie,country_4458,paraphrase_1,success,post,0.0
gpt2-xl,grace,genie,country_4458,paraphrase_1,diff,post,-0.37027552436866545
gpt2-xl,grace,genie,country_4458,paraphrase_1,acc,post,0.0
gpt2-xl,grace,genie,country_4458,paraphrase_2,success,post,0.0
gpt2-xl,grace,genie,country_4458,paraphrase_2,diff,post,-0.00010580268843964793
gpt2-xl,grace,genie,country_4458,paraphrase_2,acc,post,0.0
gpt2-xl,grace,genie,country_4458,paraphrase_3,success,post,0.0
gpt2-xl,grace,genie,country_4458,paraphrase_3,diff,post,-0.3106928678897986
gpt2-xl,grace,genie,country_4458,paraphrase_3,acc,post,0.0
gpt2-xl,grace,genie,country_4458,hop_1,success,post,0.0
gpt2-xl,grace,genie,country_4458,hop_1,diff,post,-0.009106210820703913
gpt2-xl,grace,genie,country_4458,hop_1,acc,post,0.0
gpt2-xl,grace,genie,country_4458,abstract_1,success,post,1.0
gpt2-xl,grace,genie,country_4458,abstract_1,diff,post,0.04655074861691155
gpt2-xl,grace,genie,country_4458,abstract_1,acc,post,0.8571428571428571
gpt2-xl,grace,genie,country_4458,abstract_2,hit,post,0.0
gpt2-xl,grace,genie,country_4458,abstract_3,hit,post,0.0
gpt2-xl,grace,mquake,2640,efficacy,success,pre,0.0
gpt2-xl,grace,mquake,2640,efficacy,diff,pre,-0.4591030946337174
gpt2-xl,grace,mquake,2640,efficacy,acc,pre,0.39166666666666666
gpt2-xl,grace,mquake,2640,single_hop,success,pre,0.0
gpt2-xl,grace,mquake,2640,single_hop,diff,pre,-0.06389404976630379
gpt2-xl,grace,mquake,2640,single_hop,acc,pre,0.5583333333333333
gpt2-xl,grace,mquake,2640,multihop,hit,pre,0.0
gpt2-xl,grace,mquake,2640,efficacy,success,post,1.0
gpt2-xl,grace,mquake,2640,efficacy,diff,post,0.9296049450977888
gpt2-xl,grace,mquake,2640,efficacy,acc,post,1.0
gpt2-xl,grace,mquake,2640,single_hop,success,post,1.0
gpt2-xl,grace,mquake,2640,single_hop,diff,post,0.9796983825562968
gpt2-xl,grace,mquake,2640,single_hop,acc,post,1.0
gpt2-xl,grace,mquake,2640,multihop,hit,post,0.0
gpt2-xl,grace,mquake,248,efficacy,success,pre,0.0
gpt2-xl,grace,mquake,248,efficacy,diff,pre,-0.012447035637208115
gpt2-xl,grace,mquake,248,efficacy,acc,pre,0.2222222222222222
gpt2-xl,grace,mquake,248,single_hop,success,pre,0.0
gpt2-xl,grace,mquake,248,single_hop,diff,pre,-0.012447035637208115
gpt2-xl,grace,mquake,248,single_hop,acc,pre,0.1111111111111111
gpt2-xl,grace,mquake,248,multihop,hit,pre,0.0
gpt2-xl,grace,mquake,248,efficacy,success,post,1.0
gpt2-xl,grace,mquake,248,efficacy,diff,post,0.8715891961844154
gpt2-xl,grace,mquake,248,efficacy,acc,post,1.0
gpt2-xl,grace,mquake,248,single_hop,success,post,1.0
gpt2-xl,grace,mquake,248,single_hop,diff,post,0.8711163839130981
gpt2-xl,grace,mquake,248,single_hop,acc,post,0.5
gpt2-xl,grace,mquake,248,multihop,hit,post,0.0
gpt2-xl,grace,mquake,2121,efficacy,success,pre,1.0
gpt2-xl,grace,mquake,2121,efficacy,diff,pre,0.040776061156685306
gpt2-xl,grace,mquake,2121,efficacy,acc,pre,0.6666666666666666
gpt2-xl,grace,mquake,2121,single_hop,success,pre,1.0
gpt2-xl,grace,mquake,2121,single_hop,diff,pre,0.040776061156685306
gpt2-xl,grace,mquake,2121,single_hop,acc,pre,0.7222222222222222
gpt2-xl,grace,mquake,2121,multihop,hit,pre,0.0
gpt2-xl,grace,mquake,2121,efficacy,success,post,1.0
gpt2-xl,grace,mquake,2121,efficacy,diff,post,0.9893229120866386
gpt2-xl,grace,mquake,2121,efficacy,acc,post,1.0
gpt2-xl,grace,mquake,2121,single_hop,success,post,1.0
gpt2-xl,grace,mquake,2121,single_hop,diff,post,0.9893229120866386
gpt2-xl,grace,mquake,2121,single_hop,acc,post,0.8333333333333334
gpt2-xl,grace,mquake,2121,multihop,hit,post,0.0
gpt2-xl,grace,mquake,825,efficacy,success,pre,0.0
gpt2-xl,grace,mquake,825,efficacy,diff,pre,-0.2943418673995905
gpt2-xl,grace,mquake,825,efficacy,acc,pre,0.16666666666666666
gpt2-xl,grace,mquake,825,single_hop,success,pre,0.0
gpt2-xl,grace,mquake,825,single_hop,diff,pre,-0.2789840940823012
gpt2-xl,grace,mquake,825,single_hop,acc,pre,0.16666666666666666
gpt2-xl,grace,mquake,825,multihop,hit,pre,0.0
gpt2-xl,grace,mquake,825,efficacy,success,post,1.0
gpt2-xl,grace,mquake,825,efficacy,diff,post,0.9782661577451345
gpt2-xl,grace,mquake,825,efficacy,acc,post,1.0
gpt2-xl,grace,mquake,825,single_hop,success,post,1.0
gpt2-xl,grace,mquake,825,single_hop,diff,post,0.9590621568571666
gpt2-xl,grace,mquake,825,single_hop,acc,post,1.0
gpt2-xl,grace,mquake,825,multihop,hit,post,0.0
gpt2-xl,grace,mquake,2014,efficacy,success,pre,0.0
gpt2-xl,grace,mquake,2014,efficacy,diff,pre,-0.07655971232967555
gpt2-xl,grace,mquake,2014,efficacy,acc,pre,0.30952380952380953
gpt2-xl,grace,mquake,2014,single_hop,success,pre,0.0
gpt2-xl,grace,mquake,2014,single_hop,diff,pre,-0.07837771438379718
gpt2-xl,grace,mquake,2014,single_hop,acc,pre,0.6168831168831169
gpt2-xl,grace,mquake,2014,multihop,hit,pre,0.0
gpt2-xl,grace,mquake,2014,efficacy,success,post,1.0
gpt2-xl,grace,mquake,2014,efficacy,diff,post,0.9956084863006751
gpt2-xl,grace,mquake,2014,efficacy,acc,post,1.0
gpt2-xl,grace,mquake,2014,single_hop,success,post,1.0
gpt2-xl,grace,mquake,2014,single_hop,diff,post,0.9942503817358831
gpt2-xl,grace,mquake,2014,single_hop,acc,post,1.0
gpt2-xl,grace,mquake,2014,multihop,hit,post,0.0
gpt2-xl,grace,ripple,ripple_popular_row657,efficacy,hit,pre,0.0
gpt2-xl,grace,ripple,ripple_popular_row657,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,grace,ripple,ripple_popular_row657,efficacy,hit,post,1.0
gpt2-xl,grace,ripple,ripple_popular_row657,ripple_relation_specificity,hit,post,1.0
gpt2-xl,grace,ripple,ripple_popular_row839,efficacy,hit,pre,0.0
gpt2-xl,grace,ripple,ripple_popular_row839,efficacy,hit,post,1.0
gpt2-xl,grace,ripple,ripple_popular_row792,efficacy,hit,pre,0.0
gpt2-xl,grace,ripple,ripple_popular_row792,efficacy,hit,post,1.0
gpt2-xl,grace,ripple,ripple_popular_row778,efficacy,hit,pre,0.0
gpt2-xl,grace,ripple,ripple_popular_row778,ripple_logical,hit,pre,0.0
gpt2-xl,grace,ripple,ripple_popular_row778,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,grace,ripple,ripple_popular_row778,efficacy,hit,post,1.0
gpt2-xl,grace,ripple,ripple_popular_row778,ripple_logical,hit,post,0.0
gpt2-xl,grace,ripple,ripple_popular_row778,ripple_relation_specificity,hit,post,1.0
gpt2-xl,grace,ripple,ripple_popular_row846,efficacy,hit,pre,0.0
gpt2-xl,grace,ripple,ripple_popular_row846,ripple_relation_specificity,hit,pre,1.0
gpt2-xl,grace,ripple,ripple_popular_row846,efficacy,hit,post,1.0
gpt2-xl,grace,ripple,ripple_popular_row846,ripple_relation_specificity,hit,post,1.0
gpt2-xl,grace,ripple,ripple_random_row1742,efficacy,hit,pre,0.0
gpt2-xl,grace,ripple,ripple_random_row1742,efficacy,hit,post,1.0
gpt2-xl,grace,ripple,ripple_random_row1584,efficacy,hit,pre,0.0
gpt2-xl,grace,ripple,ripple_random_row1584,efficacy,hit,post,1.0
gpt2-xl,grace,ripple,ripple_random_row1799,efficacy,hit,pre,0.0
gpt2-xl,grace,ripple,ripple_random_row1799,efficacy,hit,post,1.0
gpt2-xl,grace,ripple,ripple_random_row1627,efficacy,hit,pre,0.0
gpt2-xl,grace,ripple,ripple_random_row1627,efficacy,hit,post,1.0
gpt2-xl,grace,ripple,ripple_random_row1806,efficacy,hit,pre,0.0
gpt2-xl,grace,ripple,ripple_random_row1806,efficacy,hit,post,0.0
gpt2-xl,grace,zsre,zsre_row18114,efficacy,success,pre,1.0
gpt2-xl,grace,zsre,zsre_row18114,efficacy,diff,pre,0.0013489904607146578
gpt2-xl,grace,zsre,zsre_row18114,efficacy,acc,pre,0.0
gpt2-xl,grace,zsre,zsre_row18114,generalisation,success,pre,1.0
gpt2-xl,grace,zsre,zsre_row18114,generalisation,diff,pre,0.007393608263029027
gpt2-xl,grace,zsre,zsre_row18114,generalisation,acc,pre,0.5
gpt2-xl,grace,zsre,zsre_row18114,specificity,success,pre,0.0
gpt2-xl,grace,zsre,zsre_row18114,specificity,diff,pre,-0.003835267040342944
gpt2-xl,grace,zsre,zsre_row18114,specificity,acc,pre,0.25
gpt2-xl,grace,zsre,zsre_row18114,efficacy,success,post,1.0
gpt2-xl,grace,zsre,zsre_row18114,efficacy,diff,post,0.9981663408606973
gpt2-xl,grace,zsre,zsre_row18114,efficacy,acc,post,1.0
gpt2-xl,grace,zsre,zsre_row18114,generalisation,success,post,1.0
gpt2-xl,grace,zsre,zsre_row18114,generalisation,diff,post,0.007393608263029027
gpt2-xl,grace,zsre,zsre_row18114,generalisation,acc,post,0.5
gpt2-xl,grace,zsre,zsre_row18114,specificity,success,post,0.0
gpt2-xl,grace,zsre,zsre_row18114,specificity,diff,post,-0.003835267040342944
gpt2-xl,grace,zsre,zsre_row18114,specificity,acc,post,0.25
gpt2-xl,grace,zsre,zsre_row10337,efficacy,success,pre,1.0
gpt2-xl,grace,zsre,zsre_row10337,efficacy,diff,pre,0.008737059411089355
gpt2-xl,grace,zsre,zsre_row10337,efficacy,acc,pre,0.3333333333333333
gpt2-xl,grace,zsre,zsre_row10337,generalisation,success,pre,1.0
gpt2-xl,grace,zsre,zsre_row10337,generalisation,diff,pre,0.0029590640572478514
gpt2-xl,grace,zsre,zsre_row10337,generalisation,acc,pre,0.3333333333333333
gpt2-xl,grace,zsre,zsre_row10337,specificity,success,pre,1.0
gpt2-xl,grace,zsre,zsre_row10337,specificity,diff,pre,0.00013660588108589132
gpt2-xl,grace,zsre,zsre_row10337,specificity,acc,pre,0.0
gpt2-xl,grace,zsre,zsre_row10337,efficacy,success,post,1.0
gpt2-xl,grace,zsre,zsre_row10337,efficacy,diff,post,0.9977236703176895
gpt2-xl,grace,zsre,zsre_row10337,efficacy,acc,post,1.0
gpt2-xl,grace,zsre,zsre_row10337,generalisation,success,post,1.0
gpt2-xl,grace,zsre,zsre_row10337,generalisation,diff,post,0.0029590640572478514
gpt2-xl,grace,zsre,zsre_row10337,generalisation,acc,post,0.3333333333333333
gpt2-xl,grace,zsre,zsre_row10337,specificity,success,post,1.0
gpt2-xl,grace,zsre,zsre_row10337,specificity,diff,post,0.00013660588108589132
gpt2-xl,grace,zsre,zsre_row10337,specificity,acc,post,0.0
gpt2-xl,grace,zsre,zsre_row11396,efficacy,success,pre,1.0
gpt2-xl,grace,zsre,zsre_row11396,efficacy,diff,pre,0.15288347323089016
gpt2-xl,grace,zsre,zsre_row11396,efficacy,acc,pre,0.6666666666666666
gpt2-xl,grace,zsre,zsre_row11396,generalisation,success,pre,1.0
gpt2-xl,grace,zsre,zsre_row11396,generalisation,diff,pre,0.16456620292618865
gpt2-xl,grace,zsre,zsre_row11396,generalisation,acc,pre,0.6666666666666666
gpt2-xl,grace,zsre,zsre_row11396,specificity,success,pre,0.0
gpt2-xl,grace,zsre,zsre_row11396,specificity,diff,pre,-2.9790150548376524e-06
gpt2-xl,grace,zsre,zsre_row11396,specificity,acc,pre,0.0
gpt2-xl,grace,zsre,zsre_row11396,efficacy,success,post,1.0
gpt2-xl,grace,zsre,zsre_row11396,efficacy,diff,post,0.9972108780743628
gpt2-xl,grace,zsre,zsre_row11396,efficacy,acc,post,1.0
gpt2-xl,grace,zsre,zsre_row11396,generalisation,success,post,1.0
gpt2-xl,grace,zsre,zsre_row11396,generalisation,diff,post,0.16456620292618865
gpt2-xl,grace,zsre,zsre_row11396,generalisation,acc,post,0.6666666666666666
gpt2-xl,grace,zsre,zsre_row11396,specificity,success,post,0.0
gpt2-xl,grace,zsre,zsre_row11396,specificity,diff,post,-2.9790150548376524e-06
gpt2-xl,grace,zsre,zsre_row11396,specificity,acc,post,0.0
gpt2-xl,grace,zsre,zsre_row12562,efficacy,success,pre,1.0
gpt2-xl,grace,zsre,zsre_row12562,efficacy,diff,pre,0.030931978149728298
gpt2-xl,grace,zsre,zsre_row12562,efficacy,acc,pre,0.75
gpt2-xl,grace,zsre,zsre_row12562,generalisation,success,pre,0.0
gpt2-xl,grace,zsre,zsre_row12562,generalisation,diff,pre,-0.14700302399926818
gpt2-xl,grace,zsre,zsre_row12562,generalisation,acc,pre,0.75
gpt2-xl,grace,zsre,zsre_row12562,specificity,success,pre,0.0
gpt2-xl,grace,zsre,zsre_row12562,specificity,diff,pre,-0.09575036893646345
gpt2-xl,grace,zsre,zsre_row12562,specificity,acc,pre,0.5897435897435898
gpt2-xl,grace,zsre,zsre_row12562,efficacy,success,post,1.0
gpt2-xl,grace,zsre,zsre_row12562,efficacy,diff,post,0.9408410527085674
gpt2-xl,grace,zsre,zsre_row12562,efficacy,acc,post,1.0
gpt2-xl,grace,zsre,zsre_row12562,generalisation,success,post,0.0
gpt2-xl,grace,zsre,zsre_row12562,generalisation,diff,post,-0.14700302399926818
gpt2-xl,grace,zsre,zsre_row12562,generalisation,acc,post,0.75
gpt2-xl,grace,zsre,zsre_row12562,specificity,success,post,0.0
gpt2-xl,grace,zsre,zsre_row12562,specificity,diff,post,-0.09575036893646345
gpt2-xl,grace,zsre,zsre_row12562,specificity,acc,post,0.5897435897435898
gpt2-xl,grace,zsre,zsre_row13330,efficacy,success,pre,1.0
gpt2-xl,grace,zsre,zsre_row13330,efficacy,diff,pre,0.0011947509600241058
gpt2-xl,grace,zsre,zsre_row13330,efficacy,acc,pre,0.5
gpt2-xl,grace,zsre,zsre_row13330,generalisation,success,pre,1.0
gpt2-xl,grace,zsre,zsre_row13330,generalisation,diff,pre,0.0022326564970318397
gpt2-xl,grace,zsre,zsre_row13330,generalisation,acc,pre,0.5
gpt2-xl,grace,zsre,zsre_row13330,specificity,success,pre,0.0
gpt2-xl,grace,zsre,zsre_row13330,specificity,diff,pre,-0.1027604608026697
gpt2-xl,grace,zsre,zsre_row13330,specificity,acc,pre,0.5584415584415584
gpt2-xl,grace,zsre,zsre_row13330,efficacy,success,post,1.0
gpt2-xl,grace,zsre,zsre_row13330,efficacy,diff,post,0.9966995292347095
gpt2-xl,grace,zsre,zsre_row13330,efficacy,acc,post,1.0
gpt2-xl,grace,zsre,zsre_row13330,generalisation,success,post,1.0
gpt2-xl,grace,zsre,zsre_row13330,generalisation,diff,post,0.0022326564970318397
gpt2-xl,grace,zsre,zsre_row13330,generalisation,acc,post,0.5
gpt2-xl,grace,zsre,zsre_row13330,specificity,success,post,0.0
gpt2-xl,grace,zsre,zsre_row13330,specificity,diff,post,-0.1027604608026697
gpt2-xl,grace,zsre,zsre_row13330,specificity,acc,post,0.5584415584415584
gpt2-xl,memit,counterfact,11983,efficacy,success,pre,0.0
gpt2-xl,memit,counterfact,11983,efficacy,diff,pre,-0.03565468776027049
gpt2-xl,memit,counterfact,11983,efficacy,acc,pre,0.0
gpt2-xl,memit,counterfact,11983,generalisation,success,pre,0.0
gpt2-xl,memit,counterfact,11983,generalisation,diff,pre,-0.029315199454624997
gpt2-xl,memit,counterfact,11983,generalisation,acc,pre,0.0
gpt2-xl,memit,counterfact,11983,specificity,success,pre,0.1
gpt2-xl,memit,counterfact,11983,specificity,diff,pre,-0.053060422747595745
gpt2-xl,memit,counterfact,11983,specificity,acc,pre,0.1
gpt2-xl,memit,counterfact,11983,target_close_neighbour,success,pre,0.9
gpt2-xl,memit,counterfact,11983,target_close_neighbour,diff,pre,0.08293220752035592
gpt2-xl,memit,counterfact,11983,target_close_neighbour,acc,pre,0.2
gpt2-xl,memit,counterfact,11983,efficacy,success,post,1.0
gpt2-xl,memit,counterfact,11983,efficacy,diff,post,0.9894360598931266
gpt2-xl,memit,counterfact,11983,efficacy,acc,post,1.0
gpt2-xl,memit,counterfact,11983,generalisation,success,post,1.0
gpt2-xl,memit,counterfact,11983,generalisation,diff,post,0.6288635520375707
gpt2-xl,memit,counterfact,11983,generalisation,acc,post,0.5
gpt2-xl,memit,counterfact,11983,specificity,success,post,0.2
gpt2-xl,memit,counterfact,11983,specificity,diff,post,-0.049495934118288926
gpt2-xl,memit,counterfact,11983,specificity,acc,post,0.1
gpt2-xl,memit,counterfact,11983,target_close_neighbour,success,post,0.9
gpt2-xl,memit,counterfact,11983,target_close_neighbour,diff,post,0.10041863999965239
